SHIPMENT_ID,SHIPMENT_DATE,ORDER_CREATED_TS_UTC,LAST_EVENT_TS_UTC,DELIVERED_TS_UTC,OFFICE_CODE,OFFICE_NAME,CITY,REGION,HUB_TYPE,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_SEGMENT,CUSTOMER_TYPE,PREFERRED_SERVICE_CODE,SERVICE_CODE,SERVICE_NAME,PRIORITY_LEVEL,SLA_HOURS,TEMPERATURE_CONTROL_FLAG,DEST_POSTAL_CODE,DEST_CITY,DEST_REGION,ROUTE_CODE,CARRIER_MODE,WEIGHT_KG,WEIGHT_BAND_RAW,BASE_PRICE_EUR,FUEL_SURCHARGE_EUR,TOTAL_PRICE_EUR,DELIVERY_STATUS,ATTEMPT_COUNT,SOURCE_SYSTEM,SOURCE_PLATFORM,SAP_DOCUMENT_NO,SNOWFLAKE_BATCH_ID,EXTRACT_TS_UTC
PC-2024-000300,2024-01-29,2024-01-29T09:40:00Z,2024-01-30T20:40:00Z,2024-01-31T15:40:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,ECO,Economy,Low,72,False,41684,Córdoba,Sur,R-SEV01-02,Van,12.0,10+ kg,9.7,0.69,10.39,Delivered,2.0,ParcelOps,Snowflake,8225400301,SF_BATCH_20240105,2024-02-17T10:18:00Z
PC-2024-000513,2024-01-29,2024-01-29T11:10:00Z,2024-01-30T22:10:00Z,2024-01-31T18:10:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,46243,Valencia,Este,R-VAL02-01,Van,2.8,1-5 kg,8.09,0.66,8.75,Delivered,1.0,SAP_S4,Snowflake,8225400514,SF_BATCH_20240105,2024-02-23T11:45:00Z
PC-2024-000291,2024-01-29,2024-01-29T12:00:00Z,2024-01-29T20:00:00Z,2024-01-29T22:00:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,SAM,Same Day,Critical,12,False,28674,Getafe,Centro,R-MAD02-01,Van,1.0,0-1 kg,14.42,0.95,15.37,Delivered,1.0,SAP_ECC,Snowflake,8225400292,SF_BATCH_20240105,2024-02-10T12:57:00Z
PC-2024-000033,2024-01-29,2024-01-29T13:15:00Z,2024-01-31T03:15:00Z,2024-01-31T08:15:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,28537,Coslada,Centro,R-MAD01-02,Van,7.4,5-10 kg,9.04,0.68,9.72,Delivered,1.0,SAP_S4,Snowflake,8225400034,SF_BATCH_20240105,2024-03-08T13:45:00Z
PC-2024-000413,2024-01-29,2024-01-29T13:15:00Z,2024-01-30T10:15:00Z,2024-01-31T18:15:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,STD,Standard,Normal,48,False,46386,Castellón,Este,R-BCN01-02,Van,7.5,5-10 kg,8.8,0.68,9.48,Delivered,2.0,SAP_S4,Snowflake,8225400414,SF_BATCH_20240105,2024-03-09T13:48:00Z
PC-2024-000229,2024-01-29,2024-01-29T15:00:00Z,2024-01-30T01:00:00Z,2024-01-30T12:00:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,28925,Leganés,Centro,R-MAD02-01,Van,4.5,1-5 kg,11.75,0.91,12.66,Delivered,1.0,ParcelOps,Snowflake,8225400230,SF_BATCH_20240105,2024-02-08T15:42:00Z
PC-2024-000485,2024-01-29,2024-01-29T17:25:00Z,2024-01-31T14:25:00Z,2024-02-01T18:25:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,ECO,Economy,Low,72,False,46055,Valencia,Este,R-BCN01-02,Van,5.6,5-10 kg,7.65,0.57,8.22,Delivered,1.0,SAP_ECC,Snowflake,8225400486,SF_BATCH_20240105,2024-03-09T17:53:00Z
PC-2024-000398,2024-01-29,2024-01-29T18:05:00Z,2024-01-30T20:05:00Z,2024-01-31T19:05:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,41819,Málaga,Sur,R-SEV01-02,Van,2.9,1-5 kg,8.57,0.59,9.16,Delivered,2.0,SAP_S4,Snowflake,8225400399,SF_BATCH_20240105,2024-03-09T18:48:00Z
PC-2024-000084,2024-01-29,2024-01-29T18:45:00Z,2024-01-30T22:45:00Z,2024-01-31T16:45:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,50817,Huesca,Noreste,R-ZAR01-01,Linehaul,7.3,5-10 kg,9.82,0.71,10.53,Delivered,2.0,SAP_S4,Snowflake,8225400085,SF_BATCH_20240105,2024-02-29T19:35:00Z
PC-2024-000103,2024-01-30,2024-01-30T09:10:00Z,2024-01-31T21:10:00Z,2024-02-01T13:10:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,ECO,Economy,Low,72,False,28728,Leganés,Centro,R-MAD02-01,Van,3.1,1-5 kg,7.7,0.56,8.26,Delivered,1.0,SAP_ECC,Snowflake,8225400104,SF_BATCH_20240105,2024-03-11T10:00:00Z
PC-2024-000209,2024-01-30,2024-01-30T09:10:00Z,2024-01-30T16:10:00Z,2024-01-30T18:10:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-107,MetroBooks,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,28263,Fuenlabrada,Centro,R-MAD02-01,Van,0.9,0-1 kg,16.21,1.34,17.55,Delivered,1.0,ParcelOps,Snowflake,8225400210,SF_BATCH_20240105,2024-02-17T09:38:00Z
PC-2024-000343,2024-01-30,2024-01-30T09:15:00Z,2024-01-31T09:15:00Z,2024-02-01T13:15:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,STD,Standard,Normal,48,False,28306,Madrid,Centro,R-MAD01-02,Van,19.6,10+ kg,10.71,0.79,11.5,Delivered,1.0,SAP_ECC,Snowflake,8225400344,SF_BATCH_20240105,2024-02-07T09:22:00Z
PC-2024-000409,2024-01-30,2024-01-30T09:30:00Z,2024-01-31T22:30:00Z,2024-02-01T18:30:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,STD,Standard,Normal,48,False,41396,Cádiz,Sur,R-SEV01-02,Van,2.5,1-5 kg,7.99,0.53,8.52,Delivered,3.0,SAP_ECC,Snowflake,8225400410,SF_BATCH_20240105,2024-02-15T09:43:00Z
PC-2024-000359,2024-01-30,2024-01-30T10:20:00Z,2024-01-31T16:20:00Z,2024-02-02T23:20:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,46410,Badalona,Este,R-VAL02-01,Van,3.6,1-5 kg,7.03,0.51,7.54,Delivered,1.0,SAP_S4,Snowflake,8225400360,SF_BATCH_20240105,2024-02-28T10:50:00Z
PC-2024-000477,2024-01-30,2024-01-30T11:15:00Z,2024-02-01T09:15:00Z,2024-02-02T00:15:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,46145,Barcelona,Este,R-VAL02-01,Van,2.5,1-5 kg,6.82,0.48,7.3,Delivered,1.0,SAP_S4,Snowflake,8225400478,SF_BATCH_20240105,2024-02-20T11:56:00Z
PC-2024-000254,2024-01-30,2024-01-30T11:25:00Z,2024-02-01T16:25:00Z,2024-02-02T18:25:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,28631,Getafe,Centro,R-MAD02-01,Van,1.6,1-5 kg,7.07,0.48,7.55,Delivered,1.0,SAP_S4,Snowflake,8225400255,SF_BATCH_20240105,2024-03-11T12:03:00Z
PC-2024-000279,2024-01-30,2024-01-30T11:25:00Z,2024-01-31T00:25:00Z,2024-01-31T08:25:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,41327,Dos Hermanas,Sur,R-SEV01-02,Van,9.8,5-10 kg,13.85,1.07,14.92,Delivered,1.0,SAP_S4,Snowflake,8225400280,SF_BATCH_20240105,2024-03-12T12:15:00Z
PC-2024-000391,2024-01-30,2024-01-30T11:50:00Z,2024-01-31T09:50:00Z,2024-02-01T14:50:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,28591,Madrid,Centro,R-MAD01-02,Van,4.8,1-5 kg,8.25,0.63,8.88,Delivered,1.0,SAP_S4,Snowflake,8225400392,SF_BATCH_20240105,2024-02-12T12:48:00Z
PC-2024-000440,2024-01-30,2024-01-30T11:55:00Z,2024-01-30T21:55:00Z,2024-01-31T08:55:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,46076,Tarragona,Este,R-BCN01-02,Van,6.8,5-10 kg,14.09,1.03,15.12,Delivered,1.0,SAP_S4,Snowflake,8225400441,SF_BATCH_20240105,2024-02-28T12:16:00Z
PC-2024-000131,2024-01-30,2024-01-30T12:50:00Z,2024-02-01T09:50:00Z,2024-02-02T08:50:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,ECO,Economy,Low,72,False,46104,Hospitalet de Llobregat,Este,R-BCN01-02,Van,11.9,10+ kg,9.57,0.78,10.35,Delivered,1.0,SAP_ECC,Snowflake,8225400132,SF_BATCH_20240105,2024-03-07T13:38:00Z
PC-2024-000245,2024-01-30,2024-01-30T13:10:00Z,2024-01-31T14:10:00Z,2024-02-01T22:10:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,41633,Cádiz,Sur,R-SEV01-02,Van,5.2,5-10 kg,9.89,0.71,10.6,Delivered,1.0,SAP_S4,Snowflake,8225400246,SF_BATCH_20240105,2024-02-27T14:02:00Z
PC-2024-000294,2024-01-30,2024-01-30T13:15:00Z,2024-01-31T20:15:00Z,2024-02-01T04:15:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,STD,Standard,Normal,48,False,46921,Sabadell,Este,R-VAL02-01,Van,3.2,1-5 kg,7.89,0.59,8.48,Delivered,1.0,ParcelOps,Snowflake,8225400295,SF_BATCH_20240105,2024-02-24T13:42:00Z
PC-2024-000320,2024-01-30,2024-01-30T13:20:00Z,2024-01-30T20:20:00Z,2024-01-30T22:20:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,28506,Coslada,Centro,R-MAD01-02,Van,5.9,5-10 kg,18.36,1.48,19.84,Delivered,1.0,SAP_ECC,Snowflake,8225400321,SF_BATCH_20240105,2024-03-03T13:25:00Z
PC-2024-000041,2024-01-30,2024-01-30T13:25:00Z,2024-01-30T18:25:00Z,,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,50294,Teruel,Noreste,R-ZAR01-01,Linehaul,1.1,1-5 kg,15.57,1.06,16.63,Exception,2.0,SAP_ECC,Snowflake,8225400042,SF_BATCH_20240105,2024-03-07T13:51:00Z
PC-2024-000442,2024-01-30,2024-01-30T14:10:00Z,2024-01-31T03:10:00Z,2024-01-31T11:10:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28645,Alcorcón,Centro,R-MAD02-01,Van,6.7,5-10 kg,13.45,0.92,14.37,Delivered,2.0,SAP_S4,Snowflake,8225400443,SF_BATCH_20240105,2024-02-27T15:05:00Z
PC-2024-000447,2024-01-30,2024-01-30T14:35:00Z,2024-02-01T05:35:00Z,2024-02-01T07:35:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,50048,Huesca,Noreste,R-ZAR01-01,Linehaul,0.8,0-1 kg,7.57,0.58,8.15,Delivered,1.0,SAP_S4,Snowflake,8225400448,SF_BATCH_20240105,2024-02-29T14:42:00Z
PC-2024-000182,2024-01-30,2024-01-30T14:40:00Z,2024-01-31T03:40:00Z,2024-01-31T19:40:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,EXP,Express,High,24,False,28892,Getafe,Centro,R-MAD01-02,Van,1.5,1-5 kg,12.29,0.92,13.21,Delivered,1.0,SAP_S4,Snowflake,8225400183,SF_BATCH_20240105,2024-03-13T14:43:00Z
PC-2024-000499,2024-01-30,2024-01-30T14:40:00Z,2024-02-01T00:40:00Z,2024-02-02T02:40:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,41736,Jerez de la Frontera,Sur,R-SEV01-02,Van,10.4,10+ kg,10.48,0.8,11.28,Delivered,1.0,SAP_S4,Snowflake,8225400500,SF_BATCH_20240105,2024-03-10T15:37:00Z
PC-2024-000530,2024-01-30,2024-01-30T14:40:00Z,2024-01-31T21:40:00Z,2024-02-02T03:40:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,41530,Jerez de la Frontera,Sur,R-SEV01-02,Van,1.1,1-5 kg,7.15,0.58,7.73,Delivered,1.0,SAP_ECC,Snowflake,8225400531,SF_BATCH_20240105,2024-02-20T14:46:00Z
PC-2024-000299,2024-01-30,2024-01-30T14:55:00Z,2024-01-31T06:55:00Z,2024-01-31T09:55:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28042,Getafe,Centro,R-MAD01-02,Van,4.6,1-5 kg,12.62,0.99,13.61,Delivered,1.0,SAP_S4,Snowflake,8225400300,SF_BATCH_20240105,2024-02-23T15:23:00Z
PC-2024-000194,2024-01-31,2024-01-31T09:00:00Z,2024-02-01T04:00:00Z,2024-02-01T06:00:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41701,Sevilla,Sur,R-SEV01-02,Van,0.2,0-1 kg,11.76,0.86,12.62,Delivered,2.0,SAP_S4,Snowflake,8225400195,SF_BATCH_20240105,2024-03-08T09:23:00Z
PC-2024-000125,2024-01-31,2024-01-31T09:15:00Z,2024-02-02T01:15:00Z,2024-02-03T21:15:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,ECO,Economy,Low,72,False,46834,Tarragona,Este,R-VAL02-01,Van,8.8,5-10 kg,8.48,0.55,9.03,Delivered,1.0,SAP_ECC,Snowflake,8225400126,SF_BATCH_20240105,2024-02-16T10:05:00Z
PC-2024-000432,2024-01-31,2024-01-31T09:15:00Z,2024-02-01T19:15:00Z,2024-02-02T16:15:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,50573,Logroño,Noreste,R-ZAR01-01,Linehaul,2.8,1-5 kg,8.93,0.66,9.59,Delivered,1.0,SAP_S4,Snowflake,8225400433,SF_BATCH_20240105,2024-02-12T09:35:00Z
PC-2024-000290,2024-01-31,2024-01-31T10:30:00Z,2024-02-02T00:30:00Z,2024-02-03T19:30:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,46924,Hospitalet de Llobregat,Este,R-BCN01-02,Van,2.6,1-5 kg,8.04,0.65,8.69,Delivered,3.0,ParcelOps,Snowflake,8225400291,SF_BATCH_20240105,2024-02-25T11:13:00Z
PC-2024-000570,2024-01-31,2024-01-31T11:00:00Z,2024-02-01T01:00:00Z,,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46936,Tarragona,Este,R-VAL02-01,Van,2.4,1-5 kg,12.4,0.91,13.31,Exception,1.0,SAP_S4,Snowflake,8225400571,SF_BATCH_20240105,2024-02-07T11:18:00Z
PC-2024-000302,2024-01-31,2024-01-31T11:05:00Z,2024-02-01T07:05:00Z,2024-02-02T08:05:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,28463,Alcalá de Henares,Centro,R-MAD01-02,Van,5.2,5-10 kg,9.3,0.77,10.07,Delivered,2.0,SAP_ECC,Snowflake,8225400303,SF_BATCH_20240105,2024-03-12T11:24:00Z
PC-2024-000493,2024-01-31,2024-01-31T11:20:00Z,2024-02-02T02:20:00Z,2024-02-02T07:20:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,STD,Standard,Normal,48,False,46370,Castellón,Este,R-BCN01-02,Van,2.9,1-5 kg,8.45,0.65,9.1,Delivered,2.0,SAP_S4,Snowflake,8225400494,SF_BATCH_20240105,2024-03-11T11:39:00Z
PC-2024-000514,2024-01-31,2024-01-31T11:40:00Z,2024-02-01T10:40:00Z,2024-02-02T22:40:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,46363,Castellón,Este,R-BCN01-02,Van,1.9,1-5 kg,8.77,0.59,9.36,Delivered,1.0,SAP_S4,Snowflake,8225400515,SF_BATCH_20240105,2024-03-05T11:49:00Z
PC-2024-000531,2024-01-31,2024-01-31T12:10:00Z,2024-02-02T02:10:00Z,2024-02-02T11:10:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,STD,Standard,Normal,48,False,50349,Zaragoza,Noreste,R-ZAR01-01,Linehaul,0.9,0-1 kg,7.86,0.53,8.39,Delivered,3.0,SAP_S4,Snowflake,8225400532,SF_BATCH_20240105,2024-02-17T12:24:00Z
PC-2024-000174,2024-01-31,2024-01-31T12:20:00Z,2024-02-01T22:20:00Z,2024-02-02T18:20:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,STD,Standard,Normal,48,False,46500,Barcelona,Este,R-BCN01-02,Van,0.7,0-1 kg,8.16,0.56,8.72,Delivered,1.0,SAP_ECC,Snowflake,8225400175,SF_BATCH_20240105,2024-03-14T13:04:00Z
PC-2024-000207,2024-01-31,2024-01-31T12:25:00Z,2024-02-01T13:25:00Z,2024-02-02T03:25:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,41548,Málaga,Sur,R-SEV01-02,Van,7.6,5-10 kg,9.9,0.7,10.6,Delivered,1.0,SAP_S4,Snowflake,8225400208,SF_BATCH_20240105,2024-02-21T12:54:00Z
PC-2024-000459,2024-01-31,2024-01-31T12:30:00Z,2024-02-01T23:30:00Z,2024-02-02T01:30:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,28482,Madrid,Centro,R-MAD01-02,Van,3.5,1-5 kg,7.96,0.57,8.53,Delivered,2.0,SAP_S4,Snowflake,8225400460,SF_BATCH_20240105,2024-03-12T13:10:00Z
PC-2024-000176,2024-01-31,2024-01-31T12:35:00Z,2024-01-31T22:35:00Z,2024-02-01T13:35:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,46134,Sabadell,Este,R-BCN01-02,Van,17.4,10+ kg,15.35,1.09,16.44,Delivered,2.0,ParcelOps,Snowflake,8225400177,SF_BATCH_20240105,2024-03-04T13:15:00Z
PC-2024-000430,2024-01-31,2024-01-31T12:35:00Z,2024-02-01T05:35:00Z,2024-02-01T17:35:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46896,Barcelona,Este,R-BCN01-02,Van,6.4,5-10 kg,14.05,0.97,15.02,Delivered,2.0,SAP_S4,Snowflake,8225400431,SF_BATCH_20240105,2024-02-12T13:12:00Z
PC-2024-000308,2024-01-31,2024-01-31T13:25:00Z,2024-01-31T21:25:00Z,2024-01-31T23:25:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,SAM,Same Day,Critical,12,False,28200,Móstoles,Centro,R-MAD01-02,Van,6.0,5-10 kg,18.55,1.45,20.0,Delivered,1.0,SAP_S4,Snowflake,8225400309,SF_BATCH_20240105,2024-03-13T14:23:00Z
PC-2024-000401,2024-01-31,2024-01-31T14:00:00Z,2024-02-01T22:00:00Z,2024-02-04T02:00:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,ECO,Economy,Low,72,False,28596,Alcalá de Henares,Centro,R-MAD02-01,Van,12.3,10+ kg,9.36,0.62,9.98,Delivered,1.0,SAP_ECC,Snowflake,8225400402,SF_BATCH_20240105,2024-02-28T14:34:00Z
PC-2024-000044,2024-01-31,2024-01-31T14:50:00Z,2024-02-01T04:50:00Z,2024-02-01T13:50:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,41626,Córdoba,Sur,R-SEV01-02,Van,17.5,10+ kg,15.46,1.06,16.52,Delivered,1.0,ParcelOps,Snowflake,8225400045,SF_BATCH_20240105,2024-03-11T15:23:00Z
PC-2024-000059,2024-01-31,2024-01-31T14:55:00Z,2024-02-02T07:55:00Z,2024-02-04T07:55:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,28117,Leganés,Centro,R-MAD02-01,Van,1.3,1-5 kg,7.51,0.6,8.11,Delivered,1.0,ParcelOps,Snowflake,8225400060,SF_BATCH_20240105,2024-02-11T15:39:00Z
PC-2024-000352,2024-01-31,2024-01-31T15:50:00Z,2024-01-31T21:50:00Z,2024-02-01T01:50:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,41789,Cádiz,Sur,R-SEV01-02,Van,4.1,1-5 kg,17.73,1.25,18.98,Delivered,1.0,ParcelOps,Snowflake,8225400353,SF_BATCH_20240105,2024-02-23T16:12:00Z
PC-2024-000366,2024-01-31,2024-01-31T15:55:00Z,2024-02-01T10:55:00Z,2024-02-01T14:55:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,28610,Leganés,Centro,R-MAD02-01,Van,13.5,10+ kg,16.25,1.34,17.59,Delivered,1.0,SAP_ECC,Snowflake,8225400367,SF_BATCH_20240105,2024-03-10T16:49:00Z
PC-2024-000926,2024-02-01,2024-02-01T08:55:00Z,2024-02-01T17:55:00Z,2024-02-02T02:55:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,41512,Huelva,Sur,R-SEV01-02,Van,4.3,1-5 kg,12.36,0.86,13.22,Delivered,1.0,ParcelOps,Snowflake,8225400927,SF_BATCH_20240205,2024-03-06T08:57:00Z
PC-2024-000686,2024-02-01,2024-02-01T10:10:00Z,2024-02-01T16:10:00Z,2024-02-01T21:10:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,46605,Sabadell,Este,R-VAL02-01,Van,5.9,5-10 kg,18.71,1.55,20.26,Delivered,1.0,SAP_ECC,Snowflake,8225400687,SF_BATCH_20240205,2024-02-22T10:36:00Z
PC-2024-000975,2024-02-01,2024-02-01T10:15:00Z,2024-02-02T05:15:00Z,2024-02-03T06:15:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,28782,Madrid,Centro,R-MAD01-02,Van,1.0,0-1 kg,8.44,0.65,9.09,Delivered,1.0,SAP_ECC,Snowflake,8225400976,SF_BATCH_20240205,2024-02-29T10:29:00Z
PC-2024-000656,2024-02-01,2024-02-01T10:25:00Z,2024-02-01T23:25:00Z,2024-02-02T06:25:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,EXP,Express,High,24,False,46821,Barcelona,Este,R-BCN01-02,Van,0.4,0-1 kg,10.51,0.77,11.28,Delivered,1.0,ParcelOps,Snowflake,8225400657,SF_BATCH_20240205,2024-02-24T10:37:00Z
PC-2024-000662,2024-02-01,2024-02-01T10:25:00Z,2024-02-03T01:25:00Z,2024-02-03T03:25:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,28156,Leganés,Centro,R-MAD01-02,Van,15.1,10+ kg,10.82,0.71,11.53,Delivered,1.0,ParcelOps,Snowflake,8225400663,SF_BATCH_20240205,2024-03-12T11:03:00Z
